310,18.69441,35.48151,17.71521
311,18.73940,35.58980,17.76287
312,18.80003,35.69809,17.82960
313,18.86409,35.81249,17.87726
314,18.92472,35.92078,17.94399
315,18.98878,36.05424,18.00119
316,19.03034,36.15299,18.04275
317,19.10050,36.28645,18.10948
318,19.16456,36.40428,18.14761
319,19.21909,36.49350,18.21434
320,19.15846,36.38521,18.13808
321,19.22862,36.49350,18.20481
322,19.28315,36.62696,18.25247
323,19.35331,36.72572,18.30967
324,19.39830,36.84964,18.37640
325,19.45893,36.97700,18.42406
326,19.52299,37.09139,18.48126
327,19.59315,37.19015,18.53845
328,19.64768,37.31751,18.60518
329,19.71784,37.42237,18.65284
330,19.77847,37.54019,18.71957
331,19.83299,37.66412,18.77067
332,19.89705,37.79148,18.81833
333,19.95768,37.89634,18.87553
334,20.01221,38.00463,18.93273
335,20.07627,38.11292,18.98039
336,20.25548,38.50719,19.19011
337,20.30658,38.60595,19.24730
338,20.37674,38.71424,19.30450
339,20.43127,38.85723,19.36170
340,20.49190,38.96553,19.40326
341,20.55596,39.08945,19.46999
342,20.61658,39.18821,19.52719
343,20.68674,39.29650,19.57485
344,20.73517,39.40136,19.63204
345,20.79580,39.50965,19.69877
346,20.85033,39.67171,19.75597
347,20.92049,39.78000,19.81317
348,20.96548,39.89439,19.87036
349,21.04517,40.00268,19.92756
350,21.10580,40.13004,19.98476
351,21.16986,40.22537,20.04195
352,21.20532,40.34319,20.07398
353,21.27548,40.46712,20.13118
354,21.32048,40.57541,20.17884
355,21.40017,40.68370,20.23604
356,21.46423,40.81716,20.30277
357,21.51533,40.91592,20.36950
358,21.57596,41.03984,20.41716
359,21.61485,41.15767,20.47436
360,21.70064,41.28159,20.53155
361,21.75517,41.39942,20.58875
362,21.82533,41.51381,20.64594
363,21.87986,41.62210,20.70314
364,21.95002,41.73039,20.74470
365,21.98891,41.84479,20.80190
366,22.06250,41.96261,20.85910
367,22.10407,42.08653,20.90676
368,22.17766,42.22342,21.00209
369,22.25735,42.32218,21.05928
370,22.31798,42.45564,21.09741
371,22.35954,42.55440,21.16414
372,22.42704,42.69739,21.22134
373,22.48766,42.79615,21.28807
374,22.55172,42.92351,21.34526
375,22.58719,43.03790,21.39293
376,22.68251,43.13666,21.44402
377,22.71187,43.27965,21.50122
378,22.77250,43.37841,21.54888
379,22.83656,43.49280,21.61561
380,22.91282,43.61062,21.66327
381,22.96125,43.72845,21.73954
382,23.03751,43.83331,21.78720
383,23.07640,43.94160,21.85393
384,23.02188,43.80471,21.76813
385,23.09204,43.92253,21.82533
386,23.14656,44.04646,20.24557
387,23.21062,44.15475,21.93972
388,23.27125,44.28821,22.00645
389,23.32578,44.38697,22.05412
390,23.38031,44.50479,22.10521
391,23.45047,44.64778,22.16241
392,23.50499,44.72748,22.22914
393,23.58126,44.86093,22.27680
394,23.62625,44.96923,22.33400
395,23.69984,45.09315,22.39119
396,23.74484,45.20144,22.44839
397,23.82110,45.30973,22.50559
398,23.86953,45.42413,22.57231
399,23.93015,45.54195,22.62951
400,24.09984,45.90763,22.81406
401,24.17000,46.02545,22.87126
402,24.24969,46.15281,22.92846
403,24.29468,46.27673,22.97612
404,24.34921,46.38502,23.02378
405,24.41937,46.49942,23.09051
406,24.46437,46.60771,23.14771
407,24.53453,46.71600,23.20490
408,24.60812,46.85899,23.26210
409,24.64358,46.95775,23.32883
410,24.70764,47.09121,23.39556
411,24.76827,47.18043,23.44322
412,24.82280,47.32342,23.48479
413,24.88342,47.44125,23.54198
414,24.93795,47.51141,23.59918
415,25.01764,47.67347,23.65637
416,24.94748,47.75316,23.58964
417,25.01154,47.85802,23.63731
418,25.07827,47.97584,23.70404
419,25.14233,48.09977,23.75170
420,25.18733,48.20806,23.81843
421,25.25749,48.32588,23.87563
422,25.32765,48.43074,23.92329
423,25.38218,48.54857,23.98049
424,25.44280,48.68203,24.04721
425,25.49123,48.78079,24.11394
426,25.55186,48.88908,24.14597
427,25.63155,49.02253,24.20317
428,25.67655,49.13083,24.26990
429,25.73107,49.28335,24.32710
430,25.79513,49.39164,24.38429
431,25.86186,49.48697,24.45102
432,26.06014,49.67152,24.63214
433,26.11124,49.76075,24.68934
434,26.17530,49.86561,24.75607
435,26.22029,49.98343,24.81326
436,26.27482,50.10736,24.85483
437,26.34498,50.23471,24.91202
438,26.40904,50.33347,24.95969
439,26.46013,50.45740,25.03595
440,26.53983,50.56569,25.08361
441,26.58482,50.68961,25.14081
442,26.63935,50.78837,25.19800
443,26.69388,50.90620,25.25520
444,26.77967,51.03012,25.32193
445,26.82467,51.11935,25.36959
446,26.88873,51.28141,25.42679
447,26.95889,51.37063,25.49352
448,26.90436,51.25281,25.41726
449,26.93372,51.36110,25.47445
450,27.01951,51.50409,25.52212
451,27.06794,51.59332,25.57321
452,27.12857,51.72677,25.62087
453,27.19873,51.82553,25.68760
454,27.26279,51.92429,25.74480
455,27.29825,52.07681,25.81153
456,27.37794,52.16604,25.85919
457,27.42294,52.28997,25.91639
458,27.49310,52.39826,25.97359
459,27.55716,52.52561,26.04031
460,27.62122,52.65907,26.08798
461,27.68185,52.74830,26.14517
462,27.75201,52.91036,26.18674
463,27.80653,52.98052,26.24393
464,27.98232,53.34009,26.44412
465,28.02731,53.47355,26.50132
466,28.09137,53.57231,26.55851
467,28.15200,53.72826,26.61571
468,28.22216,53.80452,26.67290
469,28.27669,53.93188,26.73963
470,28.34075,54.04627,26.79683
471,28.39527,54.18316,26.85403
472,28.45590,54.26896,26.89559
473,28.52606,54.38678,26.96232
474,28.58669,54.51071,27.00998
475,28.62559,54.61900,27.06718
476,28.69575,54.77495,27.12437
477,28.75637,54.86075,27.19110
478,28.81090,54.98810,27.24830
479,28.88106,55.08343,27.30550
480,28.89746,55.21079,27.32456
481,28.97715,55.30612,27.38176
482,29.02825,55.43347,27.44849
483,29.07324,55.53223,27.49615
484,29.14683,55.65616,27.55335
485,29.19793,55.77398,27.60444
486,29.26199,55.89791,27.65210
487,29.32262,55.99667,27.71883
488,29.39278,56.11449,27.77603
489,29.45074,56.24795,27.82369
490,29.50793,56.34671,27.88089
491,29.55293,56.47063,27.93809
492,29.61699,56.57892,28.00481
493,29.68105,56.71238,28.07154
494,29.74167,56.81114,28.11921
495,29.81184,56.94460,28.17640
496,29.90449,57.05289,28.25610
497,29.96855,57.18025,28.30376
498,30.02918,57.30417,28.36096
499,30.05854,57.40293,28.41815
500,30.14434,57.52686,28.47535
501,30.18933,57.62561,28.54208
502,30.24729,57.76250,28.59927
503,30.29839,57.87690,28.65647
504,30.36855,57.99472,28.70413
505,30.41354,58.10911,28.77086
506,30.48370,58.21741,28.81853
507,30.54433,58.31616,28.88526
508,30.60839,58.44962,28.92682
509,30.67855,58.54838,28.97448
510,30.74261,58.68184,29.04121
511,30.80324,58.81873,29.10794
512,30.76167,58.69137,29.03168
513,30.82230,58.77107,29.08887
514,30.85166,58.91406,29.14607
515,30.91229,59.02235,29.20327
516,30.98588,59.13674,29.26046
517,31.03698,59.24503,29.31766
518,31.10714,59.34379,29.37486
519,31.17730,59.47725,29.44159
520,31.24136,59.57601,29.48925
521,31.27682,59.71900,29.55598
522,31.34088,59.80822,29.61317
523,31.41104,59.93215,29.64520
524,31.46214,60.04997,29.71193
525,31.52620,60.16780,29.76913
526,31.59979,60.31079,29.82633
527,31.64135,60.41908,29.88352
528,31.83963,60.78819,30.09324
529,31.91323,60.92508,30.15044
530,31.95479,61.01087,30.21717
531,32.03448,61.15729,30.26483
532,32.07948,61.27169,30.30639
533,32.13400,61.36091,30.37312
534,32.20416,61.52297,30.42079
535,32.24916,61.61219,30.47798
536,32.31932,61.72049,30.53518
537,32.38338,61.82535,30.59237
538,32.43447,61.96224,30.64004
539,32.50807,62.04803,30.70677
540,32.55306,62.18492,30.77350
541,32.63276,62.31838,30.83069
542,32.67775,62.40760,30.36359
543,32.74791,62.52543,30.94508
544,32.70292,62.59216,30.84976
545,32.72884,62.71608,30.92602
546,32.78947,62.83391,30.96758
547,32.85353,62.94220,31.02478
548,32.92713,63.07566,31.08197
549,32.98775,63.17441,31.13917
550,33.01711,63.29834,31.20590
551,33.11244,63.40663,31.25356
552,33.16354,63.52102,31.31076
553,33.21806,63.63885,31.36796
554,33.27259,63.74714,31.42515
555,33.35228,63.87107,31.50141
556,33.40681,63.97936,31.53954
557,33.46134,64.11281,31.60627
558,33.53150,64.22111,31.63830
559,33.57306,64.32940,31.70503
560,33.78087,64.53912,31.89569
561,33.82587,64.61881,31.96241
562,33.88650,64.74617,32.01961
563,33.94102,64.87009,32.08634
564,34.01119,64.98792,32.13400
565,34.07524,65.08324,32.19120
566,34.12024,65.21060,32.25793
567,34.19993,65.33796,32.30559
568,34.24493,65.46188,32.36622
569,34.30556,65.54158,32.41388
570,34.36008,65.67504,32.47108
571,34.43024,65.79286,32.51874
572,34.47524,65.89772,32.58547
573,34.53930,66.00601,32.64267
574,34.60946,66.12384,32.69987
575,34.66399,66.23823,32.74753
576,34.59993,66.14290,32.67127
577,34.67009,66.26683,32.72846
578,34.72461,66.37512,32.79519
579,34.78867,66.50858,32.86192
580,34.84930,66.61687,32.90959
581,34.90383,66.73469,32.96678
582,34.98352,66.84908,33.00834
583,35.03805,66.98597,33.08461
584,35.08914,67.08130,33.12274
585,35.15320,67.19913,33.17993
586,35.21383,67.30399,33.23713
587,35.27789,67.41228,33.30386
588,35.32899,67.53963,33.36105
589,35.38351,67.66356,33.40872
590,35.43804,67.76232,33.47545
591,35.51773,67.87671,33.54218
592,35.68742,68.24582,33.70766
593,35.76711,68.33504,33.76486
594,35.79304,68.44944,33.83159
595,35.86320,68.55773,33.88879
596,35.92726,68.68165,33.93645
597,35.99742,68.78994,34.00318
598,36.03288,68.91730,34.05084
